Country_name_encoded,GDP Data,Year,Country Name,Predicted Enrollment Rates
49,4632.236299795237,2028,Dominican Republic,48.836617
50,3620.385811434329,2028,Ecuador,45.762047
51,4486.328015452073,2028,Egypt,49.250343
52,6688.2552279247475,2028,El Salvador,59.608826
53,7896.961625093369,2028,Estonia,67.35004
54,2767.960449150303,2028,Eswatini,41.388813
55,8272.3222629645,2028,Ethiopia,69.518036
56,2706.263299049226,2028,Fiji,39.301346
57,1340.4476315493953,2028,Finland,27.244148
58,2140.5313518140456,2028,France,33.27162
59,8976.578013644948,2028,Gabon,73.39589
60,2366.6924420344303,2028,Gambia,33.435608
61,4133.9339095584455,2028,Georgia,45.80916
62,4747.879522025887,2028,Germany,48.477085
63,9912.805100558457,2028,Ghana,77.959236
64,4656.488493632989,2028,Greece,46.859673
65,5496.745612969338,2028,Grenada,50.72037
66,3336.511835910789,2028,Guatemala,36.206135
67,5285.604340582738,2028,Guinea,51.26549
68,9995.72069656736,2028,Guinea-Bissau,83.92707
69,4407.252346771775,2028,Guyana,47.74483
70,7055.822729206077,2028,Haiti,68.64789
71,6085.2620436869065,2028,Honduras,63.32559
72,3301.7215834823264,2028,Hong Kong,41.189735
73,8217.24285970901,2028,Hungary,78.25013
74,6462.714944314663,2028,Iceland,70.78727
75,7854.480194018347,2028,India,77.9155
76,9795.97629298177,2028,Indonesia,80.2092
77,3624.054001030569,2028,Iran,51.271214
78,3274.05744145169,2028,Iraq,49.265827
79,5289.597704163145,2028,Ireland,70.21407
80,2711.8495947840147,2028,Israel,46.592022
81,5664.592230201492,2028,Italy,74.49236
82,5526.897922649445,2028,Jamaica,73.950874
83,8509.867830212535,2028,Japan,76.689354
84,4592.321362088475,2028,Jordan,69.694695
85,6586.2577754175945,2028,Kazakhstan,74.27861
86,3133.742373801872,2028,Kenya,59.099556
87,2853.363957739965,2028,Kuwait,57.886765
88,7313.110414386345,2028,Kyrgyzstan,73.6645
89,3019.1058864409047,2028,Laos,58.350224
90,5568.109089256377,2028,Latvia,66.215965
91,9590.728956869387,2028,Lebanon,71.01618
92,8548.8914637429,2028,Lesotho,67.64412
93,75.4857105031781,2028,Liberia,8.744433
94,2662.9837608514285,2028,Lithuania,44.43097
95,6700.403056960776,2028,Luxembourg,57.566185
96,7174.902298783633,2028,Macao,56.475075
97,601.2980265235557,2028,Madagascar,12.460978
98,4290.364423850441,2028,Malawi,43.525932
99,3707.1359411505046,2028,Malaysia,40.200504
100,5851.557710573422,2028,Maldives,48.29837
101,2513.656019906899,2028,Mali,33.922554
102,3446.7584184681577,2028,Malta,38.183365
103,5536.885545952148,2028,Mauritania,47.728943
104,6567.405330053147,2028,Mauritius,52.70038
105,606.9547100034789,2028,Mexico,9.648806
106,1097.8237485080756,2028,Moldova,15.497662
107,916.6851786889873,2028,Mongolia,13.222061
108,3769.6406620126822,2028,Montenegro,41.213257
109,9852.241976728228,2028,Montserrat,69.49989
110,1256.5900059865787,2028,Morocco,17.277016
111,4444.524771163848,2028,Mozambique,44.92006
112,3550.0910213270918,2028,Myanmar,41.171764
113,6004.576095912333,2028,Namibia,53.843513
114,1571.2566763683321,2028,Nepal,21.1582
115,282.0294666052403,2028,Netherlands,3.875545
116,9220.547185537425,2028,New Zealand,72.03336
117,4146.598846756783,2028,Nicaragua,44.49365
118,6185.301384691432,2028,Niger,58.007614
119,8216.568738392549,2028,Nigeria,70.78665
120,4699.890256232646,2028,North Macedonia,49.44549
121,8714.240266201328,2028,Norway,73.2145
122,5268.068539740466,2028,Oman,54.07913
123,5153.64642522136,2028,Pakistan,53.86786
124,6695.358897358698,2028,Palestine,64.768906
125,494.0824109971165,2028,Panama,2.5420156
126,1577.8714002892657,2028,Paraguay,17.060356
127,8462.357288726802,2028,Peru,73.024086
128,6552.404591144779,2028,Philippines,66.03566
129,4858.120281566111,2028,Poland,55.22387
130,7773.9311012269545,2028,Portugal,70.88848
131,7132.482563459122,2028,Qatar,68.71471
132,8194.575777673736,2028,Romania,72.58606
133,2940.6537168552436,2028,Russia,39.26493
134,9773.653381148835,2028,Rwanda,76.64704
135,4689.30944047664,2028,Saint Kitts and Nevis,57.33091
136,4193.826780016925,2028,Saint Lucia,54.686035
137,5326.0924077307345,2028,Saint Vincent and the Grenadines,62.382023
138,9523.3165527654,2028,Sao Tome and Principe,75.42982
139,6043.197138222384,2028,Saudi Arabia,65.66884
140,30.106820273181345,2028,Senegal,-4.9928794
141,2434.7099349155897,2028,Serbia,34.40899
142,8288.06336743072,2028,Seychelles,71.011665
143,8726.848764347622,2028,Sierra Leone,72.3368
144,9106.9959907373,2028,Sint Maarten (Dutch part),73.471375
145,7697.434540693004,2028,Slovakia,68.79005
146,2425.7517914959226,2028,Slovenia,37.30587
147,8420.541678046164,2028,South Africa,70.937706
148,2376.2267603584396,2028,South Korea,37.523384
149,6859.494373890844,2028,Spain,65.717445
150,5980.386321466797,2028,Sri Lanka,63.084896
151,4636.015632142076,2028,Sudan,59.676727
152,9758.595161907033,2028,Suriname,73.631294
153,6816.061407888906,2028,Sweden,65.15107
154,8493.600493755304,2028,Switzerland,69.6716
155,6194.919802124174,2028,Syria,62.97705
156,1295.8860138908944,2028,Tajikistan,22.160303
157,5304.620428784557,2028,Tanzania,59.95398
158,8878.900929945914,2028,Thailand,69.80808
159,1380.0677953840113,2028,Togo,22.22668
160,5658.627231344541,2028,Trinidad and Tobago,60.85318
161,305.7655373172763,2028,Tunisia,5.8771424
162,6429.436804666448,2028,Turkey,62.729057
163,2331.7991753660717,2028,Turkmenistan,34.679756
164,6822.586701025013,2028,Uganda,63.6565
165,9005.663140194933,2028,Ukraine,69.505455
166,5558.402019456407,2028,United Arab Emirates,60.17834
167,3814.5974480866153,2028,United Kingdom,49.17208
168,6864.717721307545,2028,United States,63.520985
169,4551.009716129531,2028,Uruguay,55.268867
170,4539.73671535949,2028,Uzbekistan,54.2264
171,6846.768139589254,2028,Venezuela,63.28519
172,7606.862366976218,2028,Vietnam,65.28098
173,9421.115588218485,2028,Yemen,70.13121
174,2196.249220270701,2028,Zambia,25.279018
175,7476.753478285786,2028,Zimbabwe,64.44424
0,8565.020148692514,2029,Albania,80.89742
1,3282.579684013268,2029,Algeria,56.76411
2,886.3448644369421,2029,Angola,22.428473
3,4939.274764277768,2029,Anguilla,65.96488
4,6207.853328788602,2029,Antigua and Barbuda,70.75677
5,369.6318001913068,2029,Argentina,12.565939
6,9926.612977060408,2029,Armenia,84.89223
7,8899.63437199188,2029,Australia,80.84137
8,3977.404956964583,2029,Austria,60.44709
9,7027.465046536433,2029,Azerbaijan,73.439896
10,115.84846753331047,2029,Bahamas,5.8142304
11,2043.8206610203258,2029,Bangladesh,36.017403
12,6041.100351700636,2029,Barbados,68.32586
13,2921.845338703869,2029,Belarus,49.303
14,1310.0908108716803,2029,Belgium,22.694239
15,4540.561432763537,2029,Belize,60.780045
16,2257.9831520584994,2029,Benin,36.727757
17,7887.398816545391,2029,Bermuda,74.93754
18,3532.5664492086908,2029,Bhutan,54.181656
19,1835.5975775183254,2029,Bolivia,28.38828
20,2643.708934847553,2029,Bosnia and Herzegovina,40.74476
21,2304.6971142394113,2029,Botswana,34.80928
22,8612.8425663318,2029,Brazil,76.64899
23,8548.231775750311,2029,British Virgin Islands,76.06695
24,3028.3279593342118,2029,Brunei,45.199543
25,8200.014978964284,2029,Bulgaria,73.93637
26,461.85012745374564,2029,Burkina Faso,7.202559
27,1695.7215079327502,2029,Burundi,21.920889
28,655.8163274096818,2029,Cambodia,10.394342
29,7484.171812879138,2029,Cameroon,69.58953
30,8253.348101302294,2029,Canada,72.68741
31,7563.995512418009,2029,Cape Verde,69.34808
32,3964.0798434592093,2029,Cayman Islands,47.382088
33,5815.866372452332,2029,Central African Republic,60.202454
34,4703.481372473285,2029,Chad,51.5252
35,2589.8265870403093,2029,Chile,34.77855
36,129.0551437829479,2029,China,10.840338
37,8613.750041911482,2029,Colombia,73.34868
38,5936.93399014343,2029,Comoros,58.982117
39,3539.6046081142354,2029,Congo,41.8748
40,2782.8502501958073,2029,Costa Rica,38.144096
41,2547.5847626000914,2029,Cote d'Ivoire,37.165745
42,1424.9131284767757,2029,Croatia,29.804173
43,3543.0480239471217,2029,Cyprus,42.90716
44,8943.11675636777,2029,Czechia,74.521736
45,2219.3279393224498,2029,Democratic Republic of Congo,36.823723
46,311.90047601578283,2029,Denmark,22.551765
47,7544.403554964765,2029,Djibouti,67.137085
48,5708.0259306573635,2029,Dominica,53.998886
49,2234.8420505132003,2029,Dominican Republic,38.62594
50,4228.610035509919,2029,Ecuador,47.887787
51,5763.556362711649,2029,Egypt,54.45266
52,4414.798398314556,2029,El Salvador,49.462204
53,8498.640366491732,2029,Estonia,71.70678
54,1018.9939724087493,2029,Eswatini,26.514227
55,9082.904979233315,2029,Ethiopia,74.87195
56,4259.006009684997,2029,Fiji,49.307693
57,9889.53951187328,2029,Finland,77.27633
58,4748.151734438721,2029,France,50.749996
59,114.6046656863109,2029,Gabon,8.377436
60,9378.140337145585,2029,Gambia,75.307304
61,5023.705728449289,2029,Georgia,50.49869
62,1623.39625599084,2029,Germany,25.063389
63,9733.800383005733,2029,Ghana,76.98412
64,8977.461777632183,2029,Greece,74.12398
65,2887.4777658413796,2029,Grenada,33.496544
66,8165.786270426128,2029,Guatemala,70.78634
67,725.573254466384,2029,Guinea,7.0148187
68,8556.932796341815,2029,Guinea-Bissau,75.11666
69,1319.6327805600715,2029,Guyana,12.604801
70,9865.380708390545,2029,Haiti,83.11614
71,6335.403729094199,2029,Honduras,65.10735
72,2986.344432481094,2029,Hong Kong,38.12952
73,9573.631124456575,2029,Hungary,81.040855
74,2496.8963087452557,2029,Iceland,36.161743
75,7073.253391979522,2029,India,74.950874
76,5310.676759161074,2029,Indonesia,65.76333
77,5281.94025276553,2029,Iran,67.14965
78,2378.0780708202674,2029,Iraq,39.61004
79,1362.4166131852755,2029,Ireland,23.341574
80,6313.571871012241,2029,Israel,75.299934
81,5403.784612656972,2029,Italy,73.07766
82,1940.6228219316679,2029,Jamaica,36.099144
83,23.628019109582787,2029,Japan,6.919453
84,5618.365912907692,2029,Jordan,73.33774
85,2420.504987672627,2029,Kazakhstan,47.886223
86,5413.7146744918455,2029,Kenya,71.7591
87,9979.689670068747,2029,Kuwait,77.601944
88,7195.581828144571,2029,Kyrgyzstan,73.53089
89,4565.254794556381,2029,Laos,64.91951
90,3484.8977470748064,2029,Latvia,58.25795
91,9492.65517183915,2029,Lebanon,70.88062
92,794.9557499137505,2029,Lesotho,20.661585
93,1266.5694700811468,2029,Liberia,27.259638
94,8768.76996513041,2029,Lithuania,63.64474
95,5627.558913987976,2029,Luxembourg,53.465534
96,3498.0578883495327,2029,Macao,42.786247
97,6909.665531747514,2029,Madagascar,54.748993
98,7770.563098206105,2029,Malawi,56.38237
99,2405.2993038633495,2029,Malaysia,33.86872
100,5670.12553714988,2029,Maldives,47.493675
101,100.52844482656198,2029,Mali,4.1225324
102,7294.893246044913,2029,Malta,55.656162
103,9021.708559752284,2029,Mauritania,62.804947
104,5011.686916643968,2029,Mauritius,45.67498
105,9331.76943900602,2029,Mexico,65.83217
106,8276.611881864614,2029,Moldova,62.72943
107,7562.711818252477,2029,Mongolia,59.97077
108,3814.824197606488,2029,Montenegro,41.414433
109,7973.261726716856,2029,Montserrat,64.14748
110,6034.747673016256,2029,Morocco,51.952232
111,6146.994671601848,2029,Mozambique,53.396072
112,3239.03250261272,2029,Myanmar,39.78685
113,257.55851437632924,2029,Namibia,4.3605866
114,4729.138889446222,2029,Nepal,46.842155
115,7472.191858733074,2029,Netherlands,64.9729
116,6943.229189912393,2029,New Zealand,61.980164
117,6115.7544692435185,2029,Nicaragua,56.984474
118,8839.988990357928,2029,Niger,72.613945
119,3559.91596541287,2029,Nigeria,42.03328
120,1704.1052130818314,2029,North Macedonia,21.011732
121,2078.1344144993386,2029,Norway,25.464138
122,7851.406071334373,2029,Oman,70.04564
123,9679.438900928293,2029,Pakistan,75.65438
124,8280.188242082504,2029,Palestine,72.07031
125,3154.8951067206767,2029,Panama,39.887726
126,4478.450816484404,2029,Paraguay,51.234154
127,288.3105630279215,2029,Peru,-0.74530745
128,3030.4172621227376,2029,Philippines,38.99828
129,3965.5017186817286,2029,Poland,49.615143
130,7226.330473003067,2029,Portugal,68.94529
131,3766.5248715550483,2029,Qatar,49.429268
132,4413.637007999309,2029,Romania,54.001484
133,3667.5923021593194,2029,Russia,49.86853
134,5115.152713612423,2029,Rwanda,59.60735
135,8214.65413070228,2029,Saint Kitts and Nevis,72.28489
136,8213.583299684875,2029,Saint Lucia,72.017296
137,1427.6292959403347,2029,Saint Vincent and the Grenadines,16.601797
138,6916.231656152581,2029,Sao Tome and Principe,68.45396
139,7173.749449872286,2029,Saudi Arabia,68.790924
140,4608.62640080824,2029,Senegal,59.166412
141,7979.215678027412,2029,Serbia,70.14443
142,1526.4492676807772,2029,Seychelles,19.678125
143,555.931623924788,2029,Sierra Leone,3.419969
144,1079.252025229016,2029,Sint Maarten (Dutch part),12.546589
145,6086.848344989493,2029,Slovakia,64.659256
146,4624.797836797745,2029,Slovenia,60.97596
147,9350.50190301855,2029,South Africa,73.663864
148,3748.890601817404,2029,South Korea,57.330997
149,599.7324677757155,2029,Spain,6.310385
150,4857.970059616222,2029,Sri Lanka,60.46073
151,777.4243092771061,2029,Sudan,10.477114
152,7101.5074791464,2029,Suriname,66.15882
153,932.3882892849866,2029,Sweden,14.238148
154,8517.004587013253,2029,Switzerland,69.73627
155,4060.512351096197,2029,Syria,57.27087
156,6361.687614159208,2029,Tajikistan,63.373753
157,6604.187666247619,2029,Tanzania,63.782196
158,2973.252869119514,2029,Thailand,45.777718
159,9162.027787478002,2029,Togo,70.35841
160,9772.843458626845,2029,Trinidad and Tobago,71.8948
161,2758.7889792834385,2029,Tunisia,41.24331
162,1507.1640559604093,2029,Turkey,23.016066
163,916.9817377789046,2029,Turkmenistan,14.06064
164,4527.545162586235,2029,Uganda,57.473022
165,6165.344935831908,2029,Ukraine,61.832672
166,428.3206392276784,2029,United Arab Emirates,5.8761477
167,6525.979987695974,2029,United Kingdom,62.666164
168,661.2151298330549,2029,United States,8.561722
169,3881.460079938499,2029,Uruguay,48.050934
170,4774.34643189992,2029,Uzbekistan,56.06068
171,5470.896123972824,2029,Venezuela,58.34316
172,7090.976166040816,2029,Vietnam,63.88406
173,8228.668684063701,2029,Yemen,66.9023
174,7286.420747094934,2029,Zambia,64.11091
175,2993.8409853451653,2029,Zimbabwe,32.95635
0,5513.634431701533,2030,Albania,68.46183
1,4259.388943906692,2030,Algeria,63.535515
2,4666.698102997679,2030,Angola,65.009705
3,3493.0139984348984,2030,Anguilla,59.248466
4,8824.544405792614,2030,Antigua and Barbuda,80.83656
5,1816.4522345939338,2030,Argentina,35.63742
6,948.8023898888698,2030,Armenia,21.260633
7,4982.285320359697,2030,Australia,65.19008
8,5017.065619906373,2030,Austria,65.036064
9,1191.3655567660664,2030,Azerbaijan,23.505758
10,5088.867517156252,2030,Bahamas,64.737885
11,303.2398795838354,2030,Bangladesh,8.2615185
12,9834.033555753203,2030,Barbados,83.96668
13,3120.3032959332554,2030,Belarus,52.96302
14,3180.1861502033858,2030,Belgium,53.565727
15,4441.262333096223,2030,Belize,60.34173
16,6839.236644368154,2030,Benin,70.61859
17,7761.502220194646,2030,Bermuda,74.38184
18,1425.6714700276207,2030,Bhutan,22.38127
19,2360.0993661843004,2030,Bolivia,36.751953
20,5364.484460137664,2030,Bosnia and Herzegovina,62.906086
21,7236.65646798332,2030,Botswana,70.87205
22,9443.277145730293,2030,Brazil,80.31411
23,8921.070802037038,2030,British Virgin Islands,77.71249
24,8094.118418828065,2030,Brunei,73.76586
25,9537.345889235752,2030,Bulgaria,79.83866
26,3671.294938794167,2030,Burkina Faso,49.53293
27,778.2910367539953,2030,Burundi,10.963053
28,7204.129861893607,2030,Cambodia,68.65043
29,1826.7488770699135,2030,Cameroon,22.951025
30,7912.904847726152,2030,Canada,71.18487
31,8714.80009163204,2030,Cape Verde,74.42716
32,6636.173181983716,2030,Cayman Islands,64.95627
33,4680.70938947738,2030,Central African Republic,51.9051
34,4371.920156176072,2030,Chad,49.076942
35,2586.7509501486197,2030,Chile,34.74026
36,5101.326977521469,2030,China,53.63743
37,6814.829522407051,2030,Colombia,65.29658
38,5778.089710501696,2030,Comoros,57.8092
39,1345.8931701214517,2030,Congo,25.985828
40,8331.74289433151,2030,Costa Rica,71.9573
41,8796.29954285451,2030,Cote d'Ivoire,73.99366
42,4487.050280301654,2030,Croatia,47.16774
43,4346.8964581589,2030,Cyprus,46.391613
44,2997.4171494665948,2030,Czechia,40.916016
45,5448.963377479051,2030,Democratic Republic of Congo,52.541298
46,143.43762639260072,2030,Denmark,20.853525
47,5083.710659624251,2030,Djibouti,50.51576
48,7077.355764898886,2030,Dominica,63.275642
49,7602.755279220064,2030,Dominican Republic,66.74248
50,7941.285862365062,2030,Ecuador,68.82946
51,4522.404491557722,2030,Egypt,49.37643
52,5608.171592187662,2030,El Salvador,53.754463
53,7061.70752074713,2030,Estonia,61.77706
54,2942.1938827703843,2030,Eswatini,42.751556
55,8598.819206554206,2030,Ethiopia,71.87952
56,2975.8125407404355,2030,Fiji,41.409584
57,2513.11691946925,2030,Finland,36.98822
58,7516.294977595773,2030,France,64.80689
59,3851.8670762529073,2030,Gabon,45.45827
60,1157.6728130823133,2030,Gambia,21.198025
61,9243.282372799267,2030,Georgia,74.04355
62,6350.024154435041,2030,Germany,56.92117
63,7385.153722369208,2030,Ghana,61.855675
64,7502.674577102367,2030,Greece,62.284683
65,9259.948115604873,2030,Grenada,76.81829
66,9190.14771076355,2030,Guatemala,77.30937
67,3854.3860653346783,2030,Guinea,39.59868
68,5428.119308999953,2030,Guinea-Bissau,53.87166
69,3288.2723530832436,2030,Guyana,36.88699
70,2119.556250800786,2030,Haiti,26.402964
71,3863.2182386247305,2030,Honduras,45.247395
72,1947.4589633876803,2030,Hong Kong,25.479742
73,9810.303621886318,2030,Hungary,81.61338
74,3176.1103262586275,2030,Iceland,42.752403
75,5231.7794115173465,2030,India,63.610306
76,6940.143804036424,2030,Indonesia,75.36639
77,1288.6319845526893,2030,Iran,20.143658
78,781.4264265910053,2030,Iraq,13.389843
79,3547.159186115698,2030,Ireland,53.30658
80,3918.7369685514527,2030,Israel,58.30288
81,2734.4565410202304,2030,Italy,48.20215
82,6735.941282495163,2030,Jamaica,75.1208
83,5460.381836852841,2030,Japan,73.25759
84,3044.6336346844573,2030,Jordan,55.384163
85,6465.095967684206,2030,Kazakhstan,74.173836
86,7749.224880569234,2030,Kenya,75.176216
87,3051.143576718204,2030,Kuwait,59.828224
88,965.0913792129489,2030,Kyrgyzstan,25.597322
89,4231.594006265908,2030,Laos,63.708416
90,9550.660787857278,2030,Latvia,72.89289
91,5992.910534475868,2030,Lebanon,65.24772
92,1157.0394348483726,2030,Lesotho,26.37589
93,7558.590608252947,2030,Liberia,63.89814
94,7042.806599642128,2030,Lithuania,60.76738
95,94.14490538750985,2030,Luxembourg,7.913565
96,6894.213222689145,2030,Macao,55.796627
97,9476.565457896386,2030,Madagascar,60.782486
98,4697.22786307929,2030,Malawi,45.078117
99,7618.642933313094,2030,Malaysia,55.877296
100,2246.146259462366,2030,Maldives,31.135717
101,7420.689995335283,2030,Mali,55.968956
102,5427.648859963926,2030,Malta,46.969048
103,7746.73527213354,2030,Mauritania,57.94147
104,2861.008624008978,2030,Mauritius,36.136257
105,1186.499457855491,2030,Mexico,16.611475
106,6806.52968766524,2030,Moldova,54.477585
107,9757.336405820202,2030,Mongolia,68.38523
108,1150.0291380946314,2030,Montenegro,15.939434
109,6313.719960559767,2030,Montserrat,53.11029
110,2315.039827823211,2030,Morocco,31.198378
111,5466.300990702651,2030,Mozambique,49.46933
112,563.961515593524,2030,Myanmar,8.481285
113,4284.078265182398,2030,Namibia,44.673706
114,3578.7609966809296,2030,Nepal,41.65241
115,8854.979229420866,2030,Netherlands,71.153206
116,4216.439102004433,2030,New Zealand,44.715553
117,5315.6887164920245,2030,Nicaragua,51.707165
118,9894.642483681158,2030,Niger,73.83209
119,9355.99945882544,2030,Nigeria,73.67368
120,4994.4335662380145,2030,North Macedonia,51.285957
121,6319.970080956029,2030,Norway,60.580673
122,123.2798154695236,2030,Oman,-0.7967105
123,8816.292064739426,2030,Pakistan,73.87028
124,2037.1827659081232,2030,Palestine,23.998363
125,7105.638722611486,2030,Panama,67.804054
126,787.5514435866893,2030,Paraguay,5.722427
127,657.012021979374,2030,Peru,3.742186
128,1886.4019311604884,2030,Philippines,21.997797
129,1347.5655765578665,2030,Poland,13.020531
130,154.45612668492092,2030,Portugal,-3.5488105
131,5775.115929154833,2030,Qatar,62.451942
132,3594.9198471557843,2030,Romania,48.667442
133,8293.077137757255,2030,Russia,72.998436
134,7992.718659976686,2030,Rwanda,72.031105
135,6186.6760625843435,2030,Saint Kitts and Nevis,65.7682
136,1054.4210478624493,2030,Saint Lucia,9.914244
137,4392.959158463004,2030,Saint Vincent and the Grenadines,56.36122
138,1274.1862848098629,2030,Sao Tome and Principe,14.241331
139,4797.698546171781,2030,Saudi Arabia,59.91513
140,6037.638577259819,2030,Senegal,65.75155
141,1389.4010034066616,2030,Serbia,17.047892
142,7028.098550663668,2030,Seychelles,67.65514
143,5370.481224941226,2030,Sierra Leone,63.514614
144,81.61666327203609,2030,Sint Maarten (Dutch part),-3.302055
145,1209.3021387398385,2030,Slovakia,15.201345
146,266.29479570935086,2030,Slovenia,-0.12601137
147,2542.7262154738296,2030,South Africa,39.75325
148,5770.989617034773,2030,South Korea,63.12553
149,2745.0367049569313,2030,Spain,44.150402
150,5903.149753963826,2030,Sri Lanka,62.90432
151,2840.755904802592,2030,Sudan,46.74235
152,4543.7811252435085,2030,Suriname,59.196007
153,3383.295189282918,2030,Sweden,53.208767
154,8756.616800800124,2030,Switzerland,70.39838
155,2036.1869103773922,2030,Syria,33.465023
156,8312.932463952897,2030,Tajikistan,68.708244
157,9452.616354560785,2030,Tanzania,71.6255
158,4278.678593852965,2030,Thailand,57.031967
159,8333.508209172958,2030,Togo,68.06895
160,1708.0640277544258,2030,Trinidad and Tobago,26.6525
161,1425.8378049714936,2030,Tunisia,22.185127
162,4692.779123966168,2030,Turkey,58.189186
163,1880.9017477912794,2030,Turkmenistan,28.1085
164,2815.936327975227,2030,Uganda,39.92797
165,5522.600328918144,2030,Ukraine,60.153656
166,9808.654365155147,2030,United Arab Emirates,71.617386
167,2103.1738696203893,2030,United Kingdom,29.459162
168,2341.9868821678915,2030,United States,31.664543
169,576.1010460774363,2030,Uruguay,6.9669833
170,3758.989913009458,2030,Uzbekistan,45.809692
171,715.2730254633555,2030,Venezuela,8.2866745
172,8593.107131220602,2030,Vietnam,67.95153
173,1.8553562160517068,2030,Yemen,-2.5413451
174,4702.433926370205,2030,Zambia,52.296432
175,5285.448056499231,2030,Zimbabwe,56.057106
0,34.976322376750744,2031,Albania,9.934137
1,1116.6996506773285,2031,Algeria,26.64274
2,7026.568362419074,2031,Angola,74.10021
3,2730.11890444782,2031,Anguilla,48.459976
4,4483.760644110868,2031,Antigua and Barbuda,63.912254
5,4829.226780992491,2031,Argentina,65.12956
6,95.40412090083605,2031,Armenia,7.6520333
7,2679.207517842619,2031,Australia,47.30385
8,4380.235020100857,2031,Austria,62.225132
9,7124.806364310013,2031,Azerbaijan,73.81488
10,1755.748669195618,2031,Bahamas,31.964651
11,6208.806960648475,2031,Bangladesh,69.37365
12,7383.466739457206,2031,Barbados,74.25093
13,587.5908886092207,2031,Belarus,11.713934
14,3581.7863731046227,2031,Belgium,56.7928
15,7713.390545294778,2031,Belize,74.78457
16,7335.165795029676,2031,Benin,72.80756
17,6867.056945963648,2031,Bermuda,70.43386
18,2514.9728791098623,2031,Bhutan,39.751163
19,3475.133233858031,2031,Bolivia,52.94051
20,1234.1768192403579,2031,Bosnia and Herzegovina,18.26845
21,2934.2698522678925,2031,Botswana,45.577957
22,2728.0176174182748,2031,Brazil,41.286217
23,4576.142672891415,2031,British Virgin Islands,58.292305
24,3671.609117480924,2031,Brunei,50.965523
25,3391.55417668912,2031,Bulgaria,48.00409
26,3733.6686216576977,2031,Burkina Faso,49.98884
27,3898.5213905395276,2031,Burundi,50.47867
28,5975.628572284742,2031,Cambodia,63.22844
29,8283.377016122517,2031,Cameroon,73.116806
30,7857.376426062955,2031,Canada,70.93979
31,9565.240844614667,2031,Cape Verde,78.18059
32,1517.4192839661905,2031,Cayman Islands,21.449942
33,2758.0476315639003,2031,Central African Republic,36.40117
34,9027.944735786148,2031,Chad,75.33174
35,2381.9731155241875,2031,Chile,32.257927
36,4765.086925482728,2031,China,51.154633
37,9467.077169024862,2031,Colombia,77.168236
38,3011.519097699643,2031,Comoros,38.701637
39,3274.4957982319165,2031,Congo,40.60562
40,3648.3972319864633,2031,Costa Rica,42.48569
41,1667.528504220891,2031,Cote d'Ivoire,31.208889
42,6862.515048258171,2031,Croatia,64.16567
43,7782.355624784602,2031,Cyprus,69.369125
44,4053.3749637959336,2031,Czechia,45.090492
45,9763.37420304329,2031,Democratic Republic of Congo,78.15024
46,8377.973566142311,2031,Denmark,71.90607
47,2212.707207869703,2031,Djibouti,37.583897
48,9876.129290136316,2031,Dominica,78.50044
49,2822.407532691582,2031,Dominican Republic,41.977013
50,356.20846377992456,2031,Ecuador,22.393913
51,4839.358161140599,2031,Egypt,50.484173
52,5515.120922603586,2031,El Salvador,53.3078
53,6166.99365109703,2031,Estonia,56.927456
54,6427.786091715213,2031,Eswatini,58.485054
55,270.817398608626,2031,Ethiopia,15.263224
56,5358.0592752045295,2031,Fiji,54.441574
57,2237.156317468334,2031,Finland,34.829803
58,8815.319786589589,2031,France,72.562965
59,5145.088267456851,2031,Gabon,52.27417
60,9943.835507527983,2031,Gambia,76.40828
61,600.1926489368059,2031,Georgia,12.509729
62,956.1494224974465,2031,Germany,16.096594
63,98.79366705534132,2031,Ghana,3.378428
64,2815.9096177766096,2031,Greece,33.739235
65,2744.6745364755843,2031,Grenada,32.37964
66,9425.284602390377,2031,Guatemala,78.74924
67,1284.9160430499119,2031,Guinea,14.531544
68,9326.105357245253,2031,Guinea-Bissau,79.82668
69,5708.097450025357,2031,Guyana,57.456978
70,1249.6483308907348,2031,Haiti,12.316973
71,9341.552977618423,2031,Honduras,81.39248
72,6333.918208225542,2031,Hong Kong,66.6878
73,5506.372691626333,2031,Hungary,62.38419
74,6723.487513423273,2031,Iceland,72.26833
75,4344.628902243177,2031,India,55.4817
76,4390.452692566569,2031,Indonesia,57.3171
77,8028.214667045175,2031,Iran,77.5626
78,2394.436355714592,2031,Iraq,39.901997
79,1239.9178018117052,2031,Ireland,21.461025
80,150.17098099954885,2031,Israel,5.7642674
81,2181.431104674043,2031,Italy,39.32282
82,5558.304710294569,2031,Jamaica,74.05813
83,1725.245228849015,2031,Japan,33.329327
84,3628.293169861687,2031,Jordan,61.047615
85,940.8789936734852,2031,Kazakhstan,23.06592
86,2095.7463915363483,2031,Kenya,43.18298
87,1413.892609071523,2031,Kuwait,32.526016
88,3217.030612371634,2031,Kyrgyzstan,61.784824
89,1150.6057885129462,2031,Laos,27.962381
90,6461.421966123464,2031,Latvia,68.932915
91,1216.7793685740203,2031,Lebanon,27.881353
92,9585.286181763899,2031,Lesotho,69.076546
93,7877.250338267202,2031,Liberia,64.42937
94,1864.928284473536,2031,Lithuania,33.33598
95,2584.442845881237,2031,Luxembourg,41.048058
96,4986.487028505971,2031,Macao,48.464592
97,2618.6106465723424,2031,Madagascar,38.14389
98,9282.976566053363,2031,Malawi,60.271034
99,7893.859965263663,2031,Malaysia,56.49596
100,4343.5488735093595,2031,Maldives,41.64139
