Unnamed: 0,Country Name,Country Code_x,Country Code_y,ID,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
65,Czechia,,,1.5,,,,,,,,,,,80.75,81.75,81.75,82.125,83.125,83.125,83.5,84.5,84.875,84.875,85.875,88.625,72.386095045,72.69263458500001,73.58995056,66.09449041130435,66.5678510126087,67.24010713869566,44.48393596363636,68.32157140304348,64.73485484631578,81.912228392,89.15968867714285,70.95742034666667,71.31021905391304,71.93491763869565,72.48958587333334,69.23473231333334,50.046228581818184,72.17805566,57.952626845454546,92.98069109285714,95.125,74.65009477222222,78.39364624,73.18933541714286,78.07375081333333,61.205550115,79.63106791333333,80.1418457,90.88235294117646,97.5,81.25,92.3157894736842,68.0,88.140725,72.50661337333334,84.05721664400001,73.55303019200001,91.62533153333334,85.38257344666667,96.66603934142857,80.540000092,83.43760860588235
66,Democratic Republic of Congo,,,1.0,,,,,,,,,,,78.0,79.0,79.0,79.5,80.5,80.5,81.0,82.0,82.5,82.5,83.5,85.5,69.11711088583334,69.47474034916667,70.35494231999999,64.21390690608696,64.71337107217391,65.42305579391305,46.58072315636363,66.55956972086956,63.714459065263156,78.14028549,84.31937735428572,69.28720537555556,69.70732899826088,70.36594279391304,70.94705136277778,68.35064019444445,52.85547429818182,71.40651646666667,59.74315221454546,88.96138218571429,93.5,73.94677112518518,77.17645009333333,72.83800234428571,76.91323004777777,61.20555,78.51699023944444,79.07033284166667,90.70588235294117,96.0,75.0,92.05263157894737,72.8,77.22167,77.0,83.20416069000001,73.55303,89.6154725061111,84.49778790055555,93.97207837785714,80.54,83.11399990823529
67,Denmark,,,1.5,,,,,,,,,,,75.25,76.25,76.25,76.875,77.875,77.875,78.5,79.5,80.125,80.125,81.125,82.375,65.84812672666666,66.25684611333334,67.11993408,62.33332340086957,62.85889113173913,63.60600444913044,48.67751034909091,64.79756803869566,62.69406328421052,74.36834258799999,79.47906603142857,67.61699040444444,68.1044389426087,68.79696794913043,69.40451685222223,67.46654807555555,55.66472001454545,70.63497727333333,61.53367758363637,84.94207327857143,91.875,73.24344747814814,75.95925394666666,72.48666927142857,75.75270928222221,67.9041625,77.40291256555555,77.99881998333333,90.52941176470588,94.5,78.75,91.78947368421052,77.6,80.9162525,81.25,82.351104736,74.70200652000001,87.60561347888888,83.61300235444445,91.27811741428572,84.28,82.79039121058824
68,Djibouti,,,1.5,,,,,,,,,,,72.5,73.5,73.5,74.25,75.25,75.25,76.0,77.0,77.75,77.75,78.75,79.25,62.5791425675,63.0389518775,63.884925839999994,60.45273989565218,61.00441119130435,61.78895310434783,50.774297541818186,63.035566356521734,61.67366750315789,70.596399686,74.63875470857143,65.94677543333333,66.50154888695653,67.22799310434782,67.86198234166667,66.58245595666668,58.47396573090909,69.86343808000001,63.324202952727276,80.92276437142857,90.25,72.54012383111112,74.7420578,72.13533619857144,74.59218851666667,74.60277500000001,76.28883489166667,76.927307125,90.3529411764706,93.0,82.5,91.52631578947368,82.4,84.61083500000001,85.5,81.498048782,75.85098304,85.59575445166666,82.72821680833334,88.58415645071429,88.02000000000001,82.46678251294118
69,Dominica,,,1.5,,,,,,,,,,,69.75,70.75,70.75,71.625,72.625,72.625,73.5,74.5,75.375,75.375,76.375,76.125,59.310158408333336,59.82105764166667,60.649917599999995,58.572156390434785,59.149931250869564,59.97190175956522,52.871084734545455,61.273564674347824,60.65327172210526,66.824456784,69.79844338571428,64.27656046222222,64.89865883130435,65.65901825956522,66.31944783111112,65.69836383777778,61.283211447272734,69.09189888666667,65.11472832181819,76.90345546428571,88.625,71.83680018407408,73.52486165333333,71.78400312571429,73.4316677511111,81.3013875,75.17475721777777,75.85579426666668,90.17647058823529,91.5,86.25,91.26315789473685,87.19999999999999,88.3054175,89.75,80.644992828,76.99995956000001,83.58589542444444,81.84343126222223,85.89019548714286,91.76,82.14317381529412
70,Dominican Republic,,,1.5,,,,,,,,,,,67.0,68.0,68.0,69.0,70.0,70.0,71.0,72.0,73.0,73.0,74.0,73.0,56.041174249166666,56.603163405833335,57.414909359999996,56.6915728852174,57.295451310434785,58.154850414782615,54.967871927272725,59.51156299217391,59.63287594105263,63.052513882,64.95813206285715,62.606345491111114,63.29576877565218,64.0900434147826,64.77691332055556,64.81427171888889,64.09245716363637,68.32035969333333,66.90525369090909,72.88414655714286,87.0,71.13347653703704,72.30766550666667,71.43267005285715,72.27114698555556,88.0,74.06067954388888,74.78428140833334,90.0,90.0,90.0,91.0,92.0,92.0,94.0,79.791936874,78.14893608,81.57603639722223,80.9586457161111,83.19623452357143,95.5,81.81956511764706
71,Early-demographic dividend,,,1.5,,,,,,,,,,,67.875,68.875,69.0,70.0,70.875,48.92340088,49.1531105,49.75986099,50.37519073,50.96231842,51.55112839,52.14300919,52.77219009,53.38526917,54.17990112,54.81098938,55.44097137,56.33779907,57.06465912,57.74956131,58.61248015999999,59.28057098,60.11782074,60.93613052,61.69287872,62.52106857,63.23437881,63.9301796,66.90170288,67.5488205,68.69577906,68.86483765,69.49545288,70.43015289,71.09046936,71.08133698,71.11062622,72.08509064,72.94660187,73.71276855,75.90331940499999,75.36026001,75.60447693,76.30715942,77.0951004,78.01100922,78.67870331,78.93888092,79.2979126,79.56617737,80.07386017,80.50227356,81.00576019,81.49595642
72,East Asia & Pacific,,,1.5,,,,,,,,,,,68.75,69.75,70.0,71.0,71.75,53.07720075428572,65.69100189,65.87666321,66.96806335,68.20413971,69.30146027,70.34557343,71.31439972,72.24469757,73.23162842,74.16797638,75.00071716,76.17424774,79.9597702,80.5892334,81.17076111,81.71116638,82.22357178,82.68984222,83.24468994,83.8042984,84.29004669,89.27748871,89.64290619,89.96028137,90.97027182,90.63564301,90.98982239,91.36144257,91.6944809,92.02960968,92.37918854,93.51249695,93.81617737,94.08518219,94.65419621,93.86460114,94.09501648,94.20693207,94.71124268,94.92791748,95.13195801,95.32305145,95.36943054,95.80687714,96.02870178,96.16493225,96.30092621,96.43048859
73,East Asia & Pacific (IDA & IBRD countries),,,2.0,,,,,,,,,,,69.625,70.625,71.0,72.0,72.625,57.23100062857143,63.1921196,63.35945129,64.56790161,65.94402313,67.16560364,68.32592773,69.39804077,70.42684174,71.52168274,72.55986786,73.49314117,74.74855042,79.0273819,79.71865082,80.35665894,80.94676208,81.50932312,82.02114868,82.60832214,83.20172882,83.72646332,89.38498688,89.77194977,90.07312775,90.45250702,90.79457092,91.14411926,91.49603271,91.81237793,92.13746643,92.49292755,93.70976257,94.01355743,94.29556274,94.47676849,94.1638031,94.39151001,94.50080872,94.92904663,95.13800812,95.34355927,95.53604889,95.57713318,95.99716187,96.22167206,96.36141968,96.50356293,96.63619232
74,East Asia & Pacific (IDA & IBRD),,,1.0,,,,,,,,,,,70.5,71.5,72.0,73.0,73.5,61.384800502857146,63.443159105,63.6093502,64.80956268,66.176296235,67.38954544,68.54195785499999,69.60676193,70.62854767,71.71591949500001,72.74702453500001,73.673934935,74.920780185,79.17042923,79.856987,80.490646365,81.076530455,81.635009765,82.1431694,82.7262001,83.315288545,83.83583069,89.45587921500001,89.83970642,90.13846207,90.649956,90.85445404000001,91.20124817,91.55037689,91.8644104,92.18711852999999,92.54001999,93.74909973,94.05093002000001,94.33111572,94.68925,94.200115205,94.42640686,94.535018925,94.96059417500001,95.168273925,95.37252808,95.563819885,95.60463333,96.02202224999999,96.24510193,96.383945465,96.52515793,96.65690994
75,East Asia & Pacific (excluding high income),,,1.5,,,,,,,,,,,71.375,72.375,73.0,74.0,74.375,65.53860037714286,63.69419861,63.85924911,65.05122375,66.40856934,67.61348724,68.75798798,69.81548309,70.8302536,71.91015625,72.93418121,73.8547287,75.09300995,79.31347656,79.99532318,80.62463379,81.20629883,81.76069641,82.26519012,82.84407806,83.42884827,83.94519806,89.52677155,89.90746307,90.20379639,90.67518077,90.91433716,91.25837708,91.60472107,91.91644287,92.23677063,92.58711243,93.78843689,94.08830261,94.3666687,94.64861637,94.23642731,94.46130371,94.56922913,94.99214172,95.19853973,95.40149689,95.59159088,95.63213348,96.04688263,96.2685318,96.40647125,96.54675293,96.67762756
76,East Asia and the Pacific (WB),,,1.0,,,,,,,,,,,72.25,73.25,74.0,75.0,75.25,69.69240025142858,68.79613240666667,65.87666,66.96806,68.20414,69.30146,70.34557,71.3144,72.2447,73.23163,74.16798,75.00072,76.17425,79.95977,80.58923,81.17076,81.71117,82.22357,82.68984,83.24469,83.8043,84.29005,89.27749,89.64291,89.96028,90.32185,90.63564,90.98982,91.36144,91.69448,92.02961,92.37919,93.5125,93.81618,94.08518,94.20017,93.8646,94.09502,94.20693,94.71124,94.92792,95.13196,95.32305,95.36943,95.80688,96.0287,96.16493,96.30093,96.43049
77,East Timor,,,1.0,,,,,,,,,,,73.125,74.125,75.0,76.0,76.125,73.84620012571429,73.89806620333333,72.93833000000001,73.48402999999999,74.60207,75.65073000000001,76.172785,77.6572,73.94139088615384,74.90799565692308,75.78513435615385,64.66714666666667,77.66273765692307,81.17071279769232,83.01557625,84.58538,82.81678166923076,80.578856,83.73750628076924,77.620221,84.82624009833333,74.86003333333333,89.86614917916667,90.21318721416667,90.51296108333334,89.934875,90.81782,85.56270285714285,91.83175106083334,89.511256,83.68640666666667,83.58612666666666,51.0,92.90809,93.04258999999999,58.0,92.9323,93.04751,93.603465,94.35562,64.06614,65.77913,94.161525,94.09554399999999,94.445504,69.9,95.082465,95.150465,95.14439200000001
78,Ecuador,,,1.5,,,,,,,,,,,74.0,75.0,76.0,77.0,77.0,78.0,79.0,80.0,80.0,81.0,82.0,82.0,84.0,75.63808177230769,76.58436131384614,77.4022887123077,54.333573333333334,79.15122531384615,82.38165559538461,85.4419225,88.0,83.92239333846153,78.934142,84.78517256153846,71.99575200000001,85.84818019666666,65.43001666666666,90.45480835833334,90.78346442833333,91.06564216666666,89.5479,91.0,80.13558571428571,92.30206212166667,87.32803200000001,75.34320333333334,74.79306333333334,92.0,92.0,92.0,92.0,92.0,92.0,93.0,94.0,94.0,94.0,93.0,92.821658,93.084128,94.0,94.0,94.0,93.858294
79,Egypt,,,1.0,,,,,,,,,,,68.66666666666667,69.66666666666667,70.66666666666667,71.66666666666667,71.66666666666667,72.66666666666667,58.5,79.12121212121212,79.15151515151516,80.12121212121212,82.52903228274194,82.3103448275862,82.67567567567568,77.33477265846153,78.26072697076923,79.01944306846154,44.0,80.63971297076922,83.59259839307693,87.86826875,88.72402815363637,85.0280050076923,77.289428,85.8328388423077,66.371283,86.87012029499999,56.0,91.04346753749999,91.3537416425,91.61832325,89.16092499999999,91.575279999,74.70846857142857,92.7723731825,85.144808,67.0,66.0,88.66666666666667,89.33333333333333,89.33333333333333,72.0,89.66666666666667,74.0,72.0,94.23918499999999,75.84262,92.0,71.0,91.547772,91.722752,92.66666666666667,94.9783335625,74.5,92.572196
80,"Egypt, Arab Rep.",,,2.0,,,,,,,,,,,63.333333333333336,64.33333333333333,65.33333333333333,66.33333333333333,66.33333333333333,67.33333333333333,38.0,78.24242424242425,78.3030303030303,79.24242424242425,83.05806456548387,82.62068965517241,81.35135135135135,79.03146354461538,79.93709262769231,80.63659742461539,44.0,82.12820062769231,84.80354119076924,90.294615,89.44805630727272,86.13361667692307,75.644714,86.88050512307693,60.746814,87.89206039333334,56.0,91.63212671666666,91.92401885666666,92.17100433333333,88.77395,92.150559998,69.28135142857143,93.24268424333333,82.961584,67.0,66.0,85.33333333333333,86.66666666666667,86.66666666666667,72.0,87.33333333333333,74.0,72.0,94.47837,81.92131,90.0,71.0,90.273886,90.361376,91.33333333333333,95.956667125,74.5,91.286098
81,El Salvador,,,1.5,,,,,,,,,,,58.0,59.0,60.0,61.0,61.0,62.0,41.4,77.36363636363636,77.45454545454545,78.36363636363636,83.58709684822581,82.93103448275862,80.02702702702703,80.72815443076922,81.61345828461538,82.25375178076924,48.6,83.61668828461538,86.01448398846154,92.72096125,90.17208446090909,87.23922834615384,74.0,87.92817140384615,55.122345,88.91400049166667,61.0276689525,92.22078589583333,92.49429607083333,92.72368541666667,88.386975,92.725839997,63.854234285714284,93.71299530416667,80.77836,60.803389933333335,84.0,82.0,84.0,84.0,84.0,85.0,77.01658248875,87.0,94.717555,88.0,88.0,88.0,89.0,89.0,90.0,96.93500068750001,77.749403691,90.0
82,Equatorial Guinea,,,1.5,,,,,,,,,,,59.42857142857143,58.56666666666667,59.56666666666667,60.56666666666667,60.56666666666667,61.56666666666667,44.8,76.48484848484848,76.60606060606061,77.48484848484848,84.11612913096774,83.24137931034483,78.70270270270271,82.42484531692307,83.28982394153846,83.87090613692308,53.2,85.10517594153846,87.22542678615385,95.1473075,90.89611261454546,88.34484001538462,76.77500534,88.97583768461539,49.497876000000005,89.93594059,66.055337905,92.809445075,93.064573285,93.2763665,88.0,93.301119996,58.42711714285714,94.18330636499999,71.802688153,54.60677986666666,85.89573669428572,73.4,74.5,85.96153804285714,94.3705384,90.0,80.03316497750001,88.59946114714286,94.95674,95.19566,79.898317859,80.75423592,82.7852596225,90.36628723142857,89.8199998475,97.91333425,80.998807382,91.24124472428572
83,Eritrea,,,1.5,,,,,,,,,,,60.857142857142854,58.13333333333333,59.13333333333333,60.13333333333333,60.13333333333333,61.13333333333333,48.2,75.60606060606061,75.75757575757575,76.60606060606061,84.64516141370967,83.55172413793103,77.37837837837837,84.12153620307691,84.96618959846154,85.48806049307692,57.8,86.59366359846153,88.43636958384616,97.57365375,91.62014076818181,89.45045168461539,79.55001068,90.02350396538462,43.873407,90.95788068833333,71.0830068575,93.39810425416667,93.63485049916667,93.82904758333333,94.0,93.876399995,53.0,94.65361742583333,62.827016306000004,48.4101698,87.79147338857143,64.8,65.0,87.92307608571429,90.61312218166667,95.0,83.04974746625,90.19892229428571,72.79049,73.84525,71.796635718,73.50847184,76.570519245,91.73257446285714,89.639999695,98.8916678125,84.248211073,92.48248944857143
84,Estonia,,,1.5,,,,,,,,,,,62.285714285714285,57.7,58.7,59.7,59.7,60.7,51.6,74.72727272727273,74.9090909090909,75.72727272727273,85.17419369645161,83.86206896551724,76.05405405405405,85.81822708923077,86.64255525538462,87.10521484923076,62.4,88.08215125538462,89.64731238153846,100.0,92.34416892181818,90.55606335384616,82.32501601999999,91.07117024615386,38.248938,91.97982078666666,76.11067581,93.98676343333334,94.20512771333334,94.38172866666667,100.0,94.451679994,61.782232666,95.12392848666667,53.851344459,42.21355973333333,89.68721008285715,56.2,71.494648742,89.88461412857143,86.85570596333334,100.0,86.066329955,91.79838344142857,77.8801337,99.82351,63.69495357699999,66.26270776000001,80.956773978,93.09886169428572,89.4599995425,99.870001375,87.497614764,93.72373417285715
85,Eswatini,,,1.5,,,,,,,,,,,63.714285714285715,57.266666666666666,58.266666666666666,59.266666666666666,59.266666666666666,60.266666666666666,55.0,73.84848484848484,74.06060606060606,74.84848484848484,85.70322597919355,84.17241379310344,74.72972972972973,87.51491797538462,88.31892091230769,88.72236920538461,67.0,89.57063891230769,90.85825517923077,99.161390686,93.06819707545453,91.66167502307692,85.10002136,92.11883652692308,32.624469000000005,93.00176088500001,81.1383447625,94.5754226125,94.7754049275,94.93440975,82.0,95.026959993,70.564465332,95.5942395475,44.875672612,36.01694966666666,91.58294677714285,47.6,77.989297484,91.84615217142857,83.098289745,99.5087890625,89.08291244375,93.39784458857143,82.9697774,87.47019,55.593271435999995,59.016943680000004,85.343028711,94.46514892571429,89.27999939,99.56407062625,90.747018455,94.96497889714286
86,Ethiopia,,,1.5,,,,,,,,,,,65.14285714285714,56.833333333333336,57.833333333333336,58.833333333333336,58.833333333333336,59.833333333333336,54.80769230769231,72.96969696969697,73.21212121212122,73.96969696969697,86.23225826193548,84.48275862068965,73.4054054054054,89.21160886153847,89.99528656923077,90.33952356153846,74.0893745425,91.05912656923077,92.06919797692308,98.322781372,93.7922252290909,92.76728669230769,87.8750267,93.16650280769231,27.0,94.02370098333334,86.16601371499999,95.16408179166666,95.34568214166667,95.48709083333334,87.13305987166666,95.602239992,79.346697998,96.06455060833333,35.900000765,29.820339599999997,93.47868347142857,39.0,84.483946226,93.80769021428571,88.21423371666667,99.017578125,92.0994949325,94.99730573571429,88.05942110000001,49.03152,47.491589295,51.7711796,89.729283444,95.83143615714286,92.38794240333333,99.2581398775,93.38615266333333,96.20622362142858
87,Euro area,,,2.0,,,,,,,,,,,66.57142857142857,56.4,57.4,58.4,58.4,59.4,54.61538461538461,72.0909090909091,72.36363636363636,73.0909090909091,86.76129054467742,84.79310344827586,72.08108108108108,90.90829974769231,91.67165222615384,91.9566779176923,81.17874908499999,92.54761422615384,93.28014077461538,97.484172058,94.51625338272727,93.87289836153846,90.65003204,94.21416908846155,61.469028475,95.04564108166667,91.19368266749998,95.75274097083333,95.91595935583334,96.03977191666667,92.26611974333333,96.177519991,88.128930664,96.53486166916666,66.49561653250001,63.515253265,95.37442016571428,68.17589187499999,90.97859496800001,95.76922825714286,93.33017768833334,98.5263671875,95.11607742125,96.59676688285714,93.1490648,73.65668636000001,72.9152511275,75.09457799,94.115538177,97.19772338857143,95.49588541666667,98.95220912875,96.02528687166667,97.4474683457143
88,Europe & Central Asia,,,1.5,,,,,,,,,,,68.0,55.96666666666667,56.96666666666667,57.96666666666667,57.96666666666667,58.96666666666667,54.42307692307692,71.21212121212122,71.51515151515152,72.21212121212122,87.29032282741936,85.10344827586206,70.75675675675676,92.60499063384616,93.34801788307692,93.57383227384615,88.2681236275,94.03610188307692,94.49108357230769,96.64556274399999,95.24028153636363,94.97851003076923,93.42503737999999,95.26183536923077,95.93805695,96.06758118,96.22135162,96.34140015,96.48623657,96.592453,97.399179615,96.75279999,96.91116333,97.00517273,97.0912323,97.21016693,97.27015686,97.35178375,97.47324371,97.7307663,98.44612166,98.03515625,98.13265991,98.19622803,98.2387085,98.28185272,98.33891296,98.41797638,98.50179291,98.56401062,98.60382843,98.64627838,98.66442108,98.68871307
89,Europe & Central Asia (IDA & IBRD countries),,,2.0,,,,,,,,,,,69.42857142857143,55.53333333333333,56.53333333333333,57.53333333333333,57.53333333333333,58.53333333333333,54.23076923076923,70.33333333333333,70.66666666666667,71.33333333333333,87.8193551101613,85.41379310344827,69.43243243243244,94.30168152,95.02438354,95.19098663,95.35749817,95.52458954,95.70202637,95.80695343,95.96430969,96.0841217,96.20004272,96.30950165,96.4152832,96.52011871,96.67812347,96.77787018,97.0630722,97.1244812,97.2419281,97.32436371,97.40515137,97.48059082,97.54106903,97.67980194,97.63809967,97.72180176,97.8286972,98.27427673,98.54540253,98.75524139,98.87976837,98.92591095,98.96221924,98.99674225,99.0506897,99.11125183,99.21199036,99.28002167,99.30409241,99.33437347,99.35745239,99.38118744
90,Europe & Central Asia (IDA & IBRD),,,1.0,,,,,,,,,,,70.85714285714286,55.1,56.1,57.1,57.1,58.1,54.03846153846154,69.45454545454545,69.81818181818181,70.45454545454545,88.34838739290322,85.72413793103448,68.10810810810811,93.25679595034482,93.95457721103449,94.14991812551725,90.68602848125,90.8979706775,91.11810303,94.50501251,94.69136428499999,94.82583618,94.95906066500001,95.0795517,95.19478606999999,95.308216095,95.511837005,95.62535095499999,95.89409255999999,96.00490951500001,97.452644,96.29844284,96.41547394,96.524406435,96.614105225,96.82506561,96.757938385,96.88480759000001,97.00139999,97.63543319499999,98.89095,98.36259079,98.547718045,98.61421585,98.664936065,98.71085739,98.788795475,98.87643051,98.95251465,99.051296235,99.08459472999999,99.126823425,99.16147995,99.186454775
91,Europe & Central Asia (excluding high income),,,1.5,,,,,,,,,,,72.28571428571429,54.666666666666664,55.666666666666664,56.666666666666664,56.666666666666664,57.666666666666664,53.84615384615385,68.57575757575758,68.96969696969697,69.57575757575758,88.87741967564516,86.03448275862068,66.78378378378378,92.21191038068966,92.88477088206896,93.10884962103448,86.0145587925,86.271351815,86.53417969,93.20307159,93.41841888,93.56755066,93.71807861,93.84960175,93.97428894,94.09631348,94.34555054,94.47283173,94.72511292,94.88533783,96.16739439,95.27252197,95.42579651,95.56822205,95.68714142,95.97032928,95.8777771,96.04781342,96.17410278,96.99658966,98.173879295,97.96994019,98.21566772,98.30252075,98.36765289,98.42497253,98.52690125,98.64160919,98.69303894,98.8225708,98.86509705,98.91927338,98.96550751,98.99172211
92,Europe and Central Asia (WB),,,1.0,,,,,,,,,,,73.71428571428572,54.233333333333334,55.233333333333334,56.233333333333334,56.233333333333334,57.233333333333334,53.65384615384615,67.6969696969697,68.12121212121212,68.6969696969697,89.4064519583871,86.34482758620689,65.45945945945945,91.16702481103448,91.81496455310345,92.06778111655173,81.34308910375,81.6447329525,81.95025635,87.57153955666666,87.83728917166667,88.00959714333332,88.17344856000001,88.32305145666668,88.52471732999999,96.06758,96.22135,96.3414,96.48624,96.59245,96.65252,96.7528,96.91116,97.00517,97.09123,97.21017,97.27016,97.35178,97.47324,97.73077,97.89465,98.03516,98.13266,98.19623,98.23871,98.28185,98.33891,98.41798,98.50179,98.56401,98.60383,98.64628,98.66442,98.68871
93,European Union,,,2.0,,,,,,,,,,,75.14285714285714,53.8,54.8,55.8,55.8,56.8,53.46153846153846,66.81818181818181,67.27272727272727,67.81818181818181,89.93548424112903,86.65517241379311,64.13513513513513,90.12213924137932,90.74515822413794,91.02671261206896,76.671619415,77.01811409,77.36633301,81.94000752333332,82.25615946333333,82.45164362666667,82.62881851,82.79650116333333,83.07514572,89.204013646,89.39767784,89.605419804,89.844061732,90.016744118,89.711199808,89.89270783399999,90.11595803,90.23210612400001,90.41626174,90.555834364,90.36130012000001,90.358513692,90.540258108,90.577513796,91.376178,90.88411783800001,91.016764138,91.181597952,91.30362211399999,91.41900417000001,91.5612754,91.751653898,91.818283806,92.000692252,92.016703526,92.074172742,92.11417455,92.121483442
94,Faroe Islands,,,2.0,,,,,,,,,,,76.57142857142857,53.36666666666667,54.36666666666667,55.36666666666667,55.36666666666667,56.36666666666667,53.26923076923077,65.93939393939394,66.42424242424242,66.93939393939394,90.46451652387097,86.96551724137932,62.81081081081081,89.07725367172414,89.67535189517241,89.98564410758621,72.00014972625,72.3914952275,72.78240966999999,76.30847548999999,76.675029755,76.89369011,77.08418846000001,77.26995087,77.62557411,82.34044729200001,82.57400568,82.869439608,83.20188346399999,83.441038236,82.769879616,83.03261566799999,83.32075606,83.459042248,83.74129348,83.901498728,83.45244024,83.365247384,83.607276216,83.424257592,84.857706,83.733075676,83.900868276,84.166965904,84.368534228,84.55615834000001,84.7836408,85.085327796,85.134777612,85.43737450399999,85.429577052,85.502065484,85.5639291,85.554256884
95,Fiji,,,1.5,,,,,,,,,,,78.0,52.93333333333334,53.93333333333334,54.93333333333334,54.93333333333334,55.93333333333334,53.07692307692308,65.06060606060606,65.57575757575758,66.06060606060606,90.9935488066129,87.27586206896552,61.486486486486484,88.03236810206897,88.6055455662069,88.94457560310344,67.32868003749999,67.76487636499999,68.19848633,70.67694345666666,71.09390004666666,71.33573659333334,71.53955841,71.74340057666667,72.1760025,75.476880938,75.75033352,76.13345941200001,76.559705196,76.865332354,75.82855942399999,76.17252350199999,76.52555409,76.685978372,77.06632522000001,77.247163092,76.54358035999999,76.371981076,76.674294324,76.271001388,78.339234,76.582033514,76.78497241400001,77.152333856,77.433446342,77.69331251,78.0060062,78.419001694,78.451271418,78.87405675599999,78.842450578,78.929958226,79.01368364999999,78.987030326
96,Finland,,,1.5,,,,,,,,,,,79.42857142857143,52.5,53.5,54.5,54.5,55.5,52.88461538461539,64.18181818181819,64.72727272727272,65.18181818181819,91.52258108935484,87.58620689655173,60.16216216216216,86.9874825324138,87.53573923724139,87.9035070986207,62.65721034875,63.1382575025,63.614562989999996,65.04541142333333,65.51277033833333,65.77778307666667,65.99492836,66.21685028333334,66.72643088999999,68.613314584,68.92666136,69.397479216,69.917526928,70.28962647200001,68.887239232,69.312431336,69.73035211999999,69.912914496,70.39135696,70.59282745600001,69.63472048,69.37871476800001,69.741312432,69.117745184,71.820762,69.430991352,69.669076552,70.137701808,70.498358456,70.83046668,71.2283716,71.752675592,71.767765224,72.310739008,72.255324104,72.35785096800001,72.4634382,72.41980376800001
97,Fragile and conflict affected situations,,,1.5,,,,,,,,,,,80.85714285714286,52.06666666666666,53.06666666666666,54.06666666666666,54.06666666666666,55.06666666666666,52.69230769230769,63.303030303030305,63.878787878787875,64.30303030303031,92.05161337209677,87.89655172413794,58.83783783783784,85.94259696275863,86.46593290827586,86.86243859413793,57.98574066,58.51163864,59.03063965,59.41387939,59.93164063,60.21982956,60.45029831,60.69029999,61.27685928,61.74974823,62.1029892,62.66149902,63.27534866,63.71392059,61.94591904,62.45233917,62.93515015,63.13985062,63.7163887,63.93849182,62.7258606,62.38544846,62.80833054,61.96448898,65.30229,62.27994919,62.55318069,63.12306976,63.56327057,63.96762085,64.450737,65.08634949,65.08425903,65.74742126,65.66819763,65.78574371,65.91319275,65.85257721
98,France,,,1.5,,,,,,,,,,,82.28571428571428,51.63333333333333,52.63333333333333,53.63333333333333,53.63333333333333,54.63333333333333,52.5,62.42424242424242,63.03030303030303,63.42424242424242,92.5806456548387,88.20689655172414,57.513513513513516,84.89771139310345,85.39612657931035,85.82137008965518,57.224882826842105,57.75530142421053,58.269257597368416,58.66212723947368,62.93689904307692,63.497846604,59.70931424631579,64.46019999333333,61.47136933142857,60.99235193368421,59.362789920000004,61.92212857368421,62.53013971894737,62.98895905842105,56.956735232,65.807105253,69.112625125,65.87819640166667,69.75943246666667,63.40730707157895,61.9458139125,61.92554755368421,62.34315471052631,65.168040082,66.01450375,62.010721911052634,69.13005349666666,57.829814819999996,61.2693429275,70.39104056666667,64.29743769527778,70.738624575,62.1032442725,65.06835244375,67.50717275437499,73.47660870666667,72.50546224,65.85616945000001
99,French Polynesia,,,1.5,,,,,,,,,,,83.71428571428572,51.2,52.2,53.2,53.2,54.2,52.30769230769231,61.54545454545455,62.18181818181818,62.54545454545455,93.10967793758064,88.51724137931035,56.18918918918919,83.85282582344828,84.32632025034482,84.78030158517241,56.464024993684205,56.99896420842105,57.50787554473684,57.91037508894737,65.94215745615384,66.775863648,58.96833018263158,68.23009999666667,61.66587938285714,60.23495563736842,56.622590640000006,61.18275812736842,61.784930777894736,62.263997526842104,51.967551424,69.161871336,75.2901001,68.61654218333334,75.80247623333332,62.8761223231579,61.165767224999996,61.46564664736842,61.877978881052634,68.371591184,66.7267175,61.741494632105265,75.70692630333332,52.53655988,58.975415285,76.81446028333333,64.14413839055555,76.39089966,59.122229515,64.38928362749999,69.34614787875,81.16747370333333,79.09773172999999,65.85976169
100,Gabon,,,1.5,,,,,,,,,,,85.14285714285714,50.766666666666666,51.766666666666666,52.766666666666666,52.766666666666666,53.766666666666666,52.11538461538461,60.66666666666667,61.33333333333333,61.66666666666667,93.63871022032258,88.82758620689656,54.86486486486486,82.8079402537931,83.25651392137931,83.73923308068966,55.70316716052631,56.24262699263158,56.74649349210526,57.15862293842105,68.94741586923077,70.053880692,58.22734611894737,72.0,61.860389434285715,59.47755934105263,53.88239136,60.443387681052634,61.039721836842105,61.53903599526316,46.978367616,72.516637419,81.467575075,71.354887965,81.84552,62.344937574736846,60.3857205375,61.00574574105263,61.41280305157895,71.575142286,67.43893125,61.472267353157896,82.28379910999999,47.24330494,56.6814876425,83.23788,63.990839085833336,82.043174745,56.1412147575,63.71021481125,71.185123003125,88.85833869999999,85.69000122,65.86335393
